region,year,month,temp_max,temp_avg_daily_max,temp_min_daily_max,temp_max_daily_avg,temp_avg,temp_min_daily_avg,temp_max_daily_min,temp_avg_daily_min,temp_min,dew_pt_max,dew_pt_avg,dew_pt_min,precipitation_max,precipitation_avg,precipitation_min,precipitation_sum,snow_depth_max,snow_depth_avg,snow_depth_min,snow_depth_sum,wind_max,wind_avg,wind_min,gust_max,gust_avg,gust_min,sea_level_preassure_max,sea_level_preassure_avg,sea_level_preassure_min
andaman-and-nicobar-islands,2010,january,28.0°C (82.4°F),27.55°C (81.59°F),27.0°C (80.6°F),28.0°C (82.4°F),27.42°C (81.36°F),27.0°C (80.6°F),28.0°C (82.4°F),27.13°C (80.83°F),26.0°C (78.8°F),24.0°C (75.2°F),23.13°C (73.63°F),21.0°C (69.8°F),5.3mm | 0.21in,0.9mm | 0.04in,0.0mm | 0in,28.0mm | 1.1in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,26.0kmh | 16.16mph,17.71kmh | 11.0mph,10.0kmh | 6.21mph,35.0kmh | 21.75mph,24.71kmh | 15.35mph,15.0kmh | 9.32mph,5.3mb,0.9mb,0.0mb
andaman-and-nicobar-islands,2013,february,30.0°C (86.0°F),28.82°C (83.88°F),28.0°C (82.4°F),29.0°C (84.2°F),28.18°C (82.72°F),28.0°C (82.4°F),28.0°C (82.4°F),27.25°C (81.05°F),27.0°C (80.6°F),24.0°C (75.2°F),22.89°C (73.2°F),21.0°C (69.8°F),4.5mm | 0.18in,0.64mm | 0.03in,0.0mm | 0in,17.9mm | 0.7in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,23.0kmh | 14.29mph,15.93kmh | 9.9mph,8.0kmh | 4.97mph,33.0kmh | 20.51mph,22.43kmh | 13.94mph,12.0kmh | 7.46mph,4.5mb,0.64mb,0.0mb
andaman-and-nicobar-islands,2013,march,30.0°C (86.0°F),29.26°C (84.67°F),29.0°C (84.2°F),29.0°C (84.2°F),28.74°C (83.73°F),28.0°C (82.4°F),28.0°C (82.4°F),27.55°C (81.59°F),26.0°C (78.8°F),24.0°C (75.2°F),22.06°C (71.71°F),19.0°C (66.2°F),4.1mm | 0.16in,0.3mm | 0.01in,0.0mm | 0in,9.3mm | 0.37in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,22.0kmh | 13.67mph,11.77kmh | 7.31mph,5.0kmh | 3.11mph,31.0kmh | 19.26mph,16.58kmh | 10.3mph,7.0kmh | 4.35mph,4.1mb,0.3mb,0.0mb
andaman-and-nicobar-islands,2013,april,31.0°C (87.8°F),29.87°C (85.77°F),29.0°C (84.2°F),30.0°C (86.0°F),29.23°C (84.61°F),29.0°C (84.2°F),29.0°C (84.2°F),28.03°C (82.45°F),27.0°C (80.6°F),24.0°C (75.2°F),23.27°C (73.89°F),21.0°C (69.8°F),9.9mm | 0.39in,1.2mm | 0.05in,0.0mm | 0in,36.0mm | 1.42in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,15.0kmh | 9.32mph,8.73kmh | 5.42mph,4.0kmh | 2.49mph,20.0kmh | 12.43mph,12.07kmh | 7.5mph,5.0kmh | 3.11mph,9.9mb,1.2mb,0.0mb
andaman-and-nicobar-islands,2013,may,31.0°C (87.8°F),30.19°C (86.34°F),28.0°C (82.4°F),31.0°C (87.8°F),29.74°C (85.53°F),28.0°C (82.4°F),30.0°C (86.0°F),29.16°C (84.49°F),28.0°C (82.4°F),26.0°C (78.8°F),24.94°C (76.89°F),23.0°C (73.4°F),19.0mm | 0.75in,5.47mm | 0.22in,0.0mm | 0in,169.6mm | 6.68in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,36.0kmh | 22.37mph,21.58kmh | 13.41mph,8.0kmh | 4.97mph,55.0kmh | 34.18mph,31.06kmh | 19.3mph,11.0kmh | 6.84mph,19.0mb,5.47mb,0.0mb
andaman-and-nicobar-islands,2013,june,29.0°C (84.2°F),28.83°C (83.89°F),28.0°C (82.4°F),29.0°C (84.2°F),28.73°C (83.71°F),28.0°C (82.4°F),29.0°C (84.2°F),28.23°C (82.81°F),27.0°C (80.6°F),25.0°C (77.0°F),24.73°C (76.51°F),24.0°C (75.2°F),40.8mm | 1.61in,10.69mm | 0.42in,1.2mm | 0.05in,320.8mm | 12.63in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,42.0kmh | 26.1mph,31.0kmh | 19.26mph,24.0kmh | 14.91mph,65.0kmh | 40.39mph,46.43kmh | 28.85mph,34.0kmh | 21.13mph,40.8mb,10.69mb,1.2mb
andaman-and-nicobar-islands,2013,july,29.0°C (84.2°F),28.29°C (82.92°F),28.0°C (82.4°F),29.0°C (84.2°F),28.06°C (82.51°F),28.0°C (82.4°F),28.0°C (82.4°F),27.81°C (82.06°F),27.0°C (80.6°F),25.0°C (77.0°F),24.48°C (76.06°F),24.0°C (75.2°F),20.4mm | 0.8in,9.01mm | 0.35in,0.5mm | 0.02in,279.3mm | 11.0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,42.0kmh | 26.1mph,32.97kmh | 20.49mph,24.0kmh | 14.91mph,69.0kmh | 42.87mph,49.13kmh | 30.53mph,34.0kmh | 21.13mph,20.4mb,9.01mb,0.5mb
andaman-and-nicobar-islands,2013,august,29.0°C (84.2°F),28.16°C (82.69°F),28.0°C (82.4°F),28.0°C (82.4°F),27.97°C (82.35°F),27.0°C (80.6°F),28.0°C (82.4°F),27.55°C (81.59°F),27.0°C (80.6°F),25.0°C (77.0°F),24.26°C (75.67°F),24.0°C (75.2°F),18.3mm | 0.72in,4.97mm | 0.2in,0.0mm | 0in,154.2mm | 6.07in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,39.0kmh | 24.23mph,27.29kmh | 16.96mph,13.0kmh | 8.08mph,55.0kmh | 34.18mph,39.94kmh | 24.82mph,19.0kmh | 11.81mph,18.3mb,4.97mb,0.0mb
andaman-and-nicobar-islands,2013,september,29.0°C (84.2°F),28.37°C (83.07°F),28.0°C (82.4°F),29.0°C (84.2°F),28.07°C (82.53°F),28.0°C (82.4°F),28.0°C (82.4°F),27.73°C (81.91°F),27.0°C (80.6°F),25.0°C (77.0°F),24.07°C (75.33°F),23.0°C (73.4°F),22.7mm | 0.89in,7.37mm | 0.29in,0.7mm | 0.03in,221.1mm | 8.7in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,40.0kmh | 24.85mph,25.63kmh | 15.93mph,5.0kmh | 3.11mph,61.0kmh | 37.9mph,37.73kmh | 23.44mph,7.0kmh | 4.35mph,22.7mb,7.37mb,0.7mb
andaman-and-nicobar-islands,2013,october,29.0°C (84.2°F),28.48°C (83.26°F),27.0°C (80.6°F),29.0°C (84.2°F),28.06°C (82.51°F),27.0°C (80.6°F),28.0°C (82.4°F),27.61°C (81.7°F),26.0°C (78.8°F),24.0°C (75.2°F),23.52°C (74.34°F),23.0°C (73.4°F),30.2mm | 1.19in,4.66mm | 0.18in,0.0mm | 0in,144.6mm | 5.69in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,51.0kmh | 31.69mph,17.97kmh | 11.17mph,3.0kmh | 1.86mph,76.0kmh | 47.22mph,26.03kmh | 16.17mph,5.0kmh | 3.11mph,30.2mb,4.66mb,0.0mb
andaman-and-nicobar-islands,2013,november,30.0°C (86.0°F),28.93°C (84.07°F),28.0°C (82.4°F),29.0°C (84.2°F),28.57°C (83.43°F),28.0°C (82.4°F),28.0°C (82.4°F),27.93°C (82.27°F),27.0°C (80.6°F),25.0°C (77.0°F),23.63°C (74.53°F),22.0°C (71.6°F),43.8mm | 1.72in,5.74mm | 0.23in,0.0mm | 0in,172.3mm | 6.78in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,46.0kmh | 28.58mph,19.03kmh | 11.82mph,11.0kmh | 6.84mph,67.0kmh | 41.63mph,27.53kmh | 17.11mph,16.0kmh | 9.94mph,43.8mb,5.74mb,0.0mb
andaman-and-nicobar-islands,2013,december,29.0°C (84.2°F),27.39°C (81.3°F),26.0°C (78.8°F),28.0°C (82.4°F),27.19°C (80.94°F),26.0°C (78.8°F),28.0°C (82.4°F),26.48°C (79.66°F),25.0°C (77.0°F),24.0°C (75.2°F),21.74°C (71.13°F),19.0°C (66.2°F),6.2mm | 0.24in,0.78mm | 0.03in,0.0mm | 0in,24.2mm | 0.95in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,29.0kmh | 18.02mph,20.26kmh | 12.59mph,9.0kmh | 5.59mph,42.0kmh | 26.1mph,27.9kmh | 17.34mph,13.0kmh | 8.08mph,6.2mb,0.78mb,0.0mb
andaman-and-nicobar-islands,2014,january,28.0°C (82.4°F),27.1°C (80.78°F),26.0°C (78.8°F),28.0°C (82.4°F),26.9°C (80.42°F),26.0°C (78.8°F),27.0°C (80.6°F),25.97°C (78.75°F),25.0°C (77.0°F),23.0°C (73.4°F),20.94°C (69.69°F),18.0°C (64.4°F),0.1mm | 0.0in,0.01mm | 0.0in,0.0mm | 0in,0.4mm | 0.02in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,31.0kmh | 19.26mph,19.97kmh | 12.41mph,11.0kmh | 6.84mph,42.0kmh | 26.1mph,27.68kmh | 17.2mph,15.0kmh | 9.32mph,0.1mb,0.01mb,0.0mb
andaman-and-nicobar-islands,2014,february,28.0°C (82.4°F),27.29°C (81.12°F),26.0°C (78.8°F),27.0°C (80.6°F),26.61°C (79.9°F),26.0°C (78.8°F),27.0°C (80.6°F),25.46°C (77.83°F),24.0°C (75.2°F),23.0°C (73.4°F),21.25°C (70.25°F),19.0°C (66.2°F),1.9mm | 0.07in,0.08mm | 0.0in,0.0mm | 0in,2.2mm | 0.09in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,21.0kmh | 13.05mph,15.11kmh | 9.39mph,10.0kmh | 6.21mph,28.0kmh | 17.4mph,21.07kmh | 13.09mph,14.0kmh | 8.7mph,1.9mb,0.08mb,0.0mb
andaman-and-nicobar-islands,2014,march,30.0°C (86.0°F),28.74°C (83.73°F),28.0°C (82.4°F),29.0°C (84.2°F),28.29°C (82.92°F),27.0°C (80.6°F),28.0°C (82.4°F),26.94°C (80.49°F),26.0°C (78.8°F),24.0°C (75.2°F),21.97°C (71.55°F),21.0°C (69.8°F),1.4mm | 0.06in,0.1mm | 0.0in,0.0mm | 0in,3.0mm | 0.12in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,19.0kmh | 11.81mph,12.55kmh | 7.8mph,4.0kmh | 2.49mph,27.0kmh | 16.78mph,17.74kmh | 11.02mph,5.0kmh | 3.11mph,1.4mb,0.1mb,0.0mb
andaman-and-nicobar-islands,2014,april,31.0°C (87.8°F),29.6°C (85.28°F),29.0°C (84.2°F),30.0°C (86.0°F),29.3°C (84.74°F),29.0°C (84.2°F),29.0°C (84.2°F),28.17°C (82.71°F),27.0°C (80.6°F),25.0°C (77.0°F),23.27°C (73.89°F),21.0°C (69.8°F),2.5mm | 0.1in,0.36mm | 0.01in,0.0mm | 0in,10.7mm | 0.42in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,11.0kmh | 6.84mph,6.87kmh | 4.27mph,3.0kmh | 1.86mph,16.0kmh | 9.94mph,9.5kmh | 5.9mph,4.0kmh | 2.49mph,2.5mb,0.36mb,0.0mb
andaman-and-nicobar-islands,2014,may,31.0°C (87.8°F),30.16°C (86.29°F),29.0°C (84.2°F),31.0°C (87.8°F),29.84°C (85.71°F),29.0°C (84.2°F),30.0°C (86.0°F),29.23°C (84.61°F),29.0°C (84.2°F),25.0°C (77.0°F),24.39°C (75.9°F),23.0°C (73.4°F),16.6mm | 0.65in,3.57mm | 0.14in,0.0mm | 0in,110.6mm | 4.35in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,37.0kmh | 22.99mph,17.48kmh | 10.86mph,6.0kmh | 3.73mph,51.0kmh | 31.69mph,24.68kmh | 15.34mph,9.0kmh | 5.59mph,16.6mb,3.57mb,0.0mb
andaman-and-nicobar-islands,2014,june,30.0°C (86.0°F),29.53°C (85.15°F),29.0°C (84.2°F),30.0°C (86.0°F),29.33°C (84.79°F),29.0°C (84.2°F),29.0°C (84.2°F),28.93°C (84.07°F),28.0°C (82.4°F),26.0°C (78.8°F),25.27°C (77.49°F),24.0°C (75.2°F),19.5mm | 0.77in,5.59mm | 0.22in,0.0mm | 0in,167.7mm | 6.6in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,42.0kmh | 26.1mph,31.83kmh | 19.78mph,11.0kmh | 6.84mph,60.0kmh | 37.28mph,46.17kmh | 28.69mph,16.0kmh | 9.94mph,19.5mb,5.59mb,0.0mb
andaman-and-nicobar-islands,2014,july,29.0°C (84.2°F),28.87°C (83.97°F),28.0°C (82.4°F),29.0°C (84.2°F),28.61°C (83.5°F),28.0°C (82.4°F),29.0°C (84.2°F),28.13°C (82.63°F),28.0°C (82.4°F),25.0°C (77.0°F),24.94°C (76.89°F),24.0°C (75.2°F),18.2mm | 0.72in,7.02mm | 0.28in,0.0mm | 0in,217.5mm | 8.56in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,48.0kmh | 29.83mph,33.81kmh | 21.01mph,23.0kmh | 14.29mph,75.0kmh | 46.6mph,49.97kmh | 31.05mph,33.0kmh | 20.51mph,18.2mb,7.02mb,0.0mb
andaman-and-nicobar-islands,2014,august,29.0°C (84.2°F),28.71°C (83.68°F),28.0°C (82.4°F),29.0°C (84.2°F),28.23°C (82.81°F),28.0°C (82.4°F),28.0°C (82.4°F),27.97°C (82.35°F),27.0°C (80.6°F),25.0°C (77.0°F),24.32°C (75.78°F),24.0°C (75.2°F),13.5mm | 0.53in,3.81mm | 0.15in,0.0mm | 0in,118.0mm | 4.65in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,37.0kmh | 22.99mph,26.65kmh | 16.56mph,13.0kmh | 8.08mph,54.0kmh | 33.55mph,38.35kmh | 23.83mph,19.0kmh | 11.81mph,13.5mb,3.81mb,0.0mb
andaman-and-nicobar-islands,2014,september,29.0°C (84.2°F),28.53°C (83.35°F),28.0°C (82.4°F),29.0°C (84.2°F),28.03°C (82.45°F),28.0°C (82.4°F),28.0°C (82.4°F),27.77°C (81.99°F),27.0°C (80.6°F),25.0°C (77.0°F),23.97°C (75.15°F),23.0°C (73.4°F),19.0mm | 0.75in,5.78mm | 0.23in,0.0mm | 0in,173.5mm | 6.83in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,42.0kmh | 26.1mph,23.33kmh | 14.5mph,5.0kmh | 3.11mph,62.0kmh | 38.53mph,33.77kmh | 20.98mph,7.0kmh | 4.35mph,19.0mb,5.78mb,0.0mb
andaman-and-nicobar-islands,2014,october,29.0°C (84.2°F),28.77°C (83.79°F),28.0°C (82.4°F),29.0°C (84.2°F),28.48°C (83.26°F),27.0°C (80.6°F),28.0°C (82.4°F),27.81°C (82.06°F),27.0°C (80.6°F),25.0°C (77.0°F),23.81°C (74.86°F),23.0°C (73.4°F),57.6mm | 2.27in,8.03mm | 0.32in,0.0mm | 0in,248.9mm | 9.8in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,53.0kmh | 32.93mph,18.13kmh | 11.27mph,3.0kmh | 1.86mph,80.0kmh | 49.71mph,26.94kmh | 16.74mph,5.0kmh | 3.11mph,57.6mb,8.03mb,0.0mb
andaman-and-nicobar-islands,2014,november,29.0°C (84.2°F),28.87°C (83.97°F),28.0°C (82.4°F),29.0°C (84.2°F),28.6°C (83.48°F),28.0°C (82.4°F),29.0°C (84.2°F),27.87°C (82.17°F),27.0°C (80.6°F),25.0°C (77.0°F),23.77°C (74.79°F),22.0°C (71.6°F),24.6mm | 0.97in,4.24mm | 0.17in,0.0mm | 0in,127.1mm | 5.0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,44.0kmh | 27.34mph,19.73kmh | 12.26mph,6.0kmh | 3.73mph,67.0kmh | 41.63mph,28.47kmh | 17.69mph,8.0kmh | 4.97mph,24.6mb,4.24mb,0.0mb
andaman-and-nicobar-islands,2014,december,29.0°C (84.2°F),28.87°C (83.97°F),28.0°C (82.4°F),29.0°C (84.2°F),28.65°C (83.57°F),28.0°C (82.4°F),29.0°C (84.2°F),27.87°C (82.17°F),27.0°C (80.6°F),24.0°C (75.2°F),23.32°C (73.98°F),22.0°C (71.6°F),9.3mm | 0.37in,1.46mm | 0.06in,0.0mm | 0in,45.4mm | 1.79in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,35.0kmh | 21.75mph,22.42kmh | 13.93mph,9.0kmh | 5.59mph,49.0kmh | 30.45mph,31.68kmh | 19.69mph,13.0kmh | 8.08mph,9.3mb,1.46mb,0.0mb
andaman-and-nicobar-islands,2015,january,29.0°C (84.2°F),27.65°C (81.77°F),27.0°C (80.6°F),28.0°C (82.4°F),27.26°C (81.07°F),27.0°C (80.6°F),28.0°C (82.4°F),26.65°C (79.97°F),26.0°C (78.8°F),23.0°C (73.4°F),21.26°C (70.27°F),18.0°C (64.4°F),19.5mm | 0.77in,1.92mm | 0.08in,0.0mm | 0in,59.6mm | 2.35in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,30.0kmh | 18.64mph,19.03kmh | 11.82mph,10.0kmh | 6.21mph,45.0kmh | 27.96mph,26.39kmh | 16.4mph,14.0kmh | 8.7mph,19.5mb,1.92mb,0.0mb
andaman-and-nicobar-islands,2015,february,29.0°C (84.2°F),27.96°C (82.33°F),27.0°C (80.6°F),28.0°C (82.4°F),27.68°C (81.82°F),27.0°C (80.6°F),28.0°C (82.4°F),26.89°C (80.4°F),26.0°C (78.8°F),23.0°C (73.4°F),21.21°C (70.18°F),19.0°C (66.2°F),3.1mm | 0.12in,0.26mm | 0.01in,0.0mm | 0in,7.2mm | 0.28in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,25.0kmh | 15.53mph,19.46kmh | 12.09mph,12.0kmh | 7.46mph,33.0kmh | 20.51mph,26.61kmh | 16.53mph,16.0kmh | 9.94mph,3.1mb,0.26mb,0.0mb
andaman-and-nicobar-islands,2015,march,30.0°C (86.0°F),29.13°C (84.43°F),28.0°C (82.4°F),30.0°C (86.0°F),28.58°C (83.44°F),28.0°C (82.4°F),29.0°C (84.2°F),27.9°C (82.22°F),27.0°C (80.6°F),24.0°C (75.2°F),22.39°C (72.3°F),20.0°C (68.0°F),3.6mm | 0.14in,0.64mm | 0.03in,0.0mm | 0in,19.8mm | 0.78in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,22.0kmh | 13.67mph,13.52kmh | 8.4mph,5.0kmh | 3.11mph,31.0kmh | 19.26mph,19.06kmh | 11.84mph,7.0kmh | 4.35mph,3.6mb,0.64mb,0.0mb
andaman-and-nicobar-islands,2015,april,31.0°C (87.8°F),29.83°C (85.69°F),29.0°C (84.2°F),30.0°C (86.0°F),29.63°C (85.33°F),29.0°C (84.2°F),30.0°C (86.0°F),28.77°C (83.79°F),28.0°C (82.4°F),24.0°C (75.2°F),23.37°C (74.07°F),22.0°C (71.6°F),7.7mm | 0.3in,1.3mm | 0.05in,0.0mm | 0in,38.9mm | 1.53in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,17.0kmh | 10.56mph,9.23kmh | 5.74mph,4.0kmh | 2.49mph,25.0kmh | 15.53mph,12.9kmh | 8.02mph,5.0kmh | 3.11mph,7.7mb,1.3mb,0.0mb
andaman-and-nicobar-islands,2015,may,31.0°C (87.8°F),30.23°C (86.41°F),29.0°C (84.2°F),31.0°C (87.8°F),30.03°C (86.05°F),29.0°C (84.2°F),30.0°C (86.0°F),29.48°C (85.06°F),29.0°C (84.2°F),26.0°C (78.8°F),24.45°C (76.01°F),23.0°C (73.4°F),16.2mm | 0.64in,5.29mm | 0.21in,0.1mm | 0.0in,164.1mm | 6.46in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,37.0kmh | 22.99mph,17.52kmh | 10.89mph,4.0kmh | 2.49mph,55.0kmh | 34.18mph,25.42kmh | 15.8mph,5.0kmh | 3.11mph,16.2mb,5.29mb,0.1mb
andaman-and-nicobar-islands,2015,june,30.0°C (86.0°F),29.63°C (85.33°F),28.0°C (82.4°F),30.0°C (86.0°F),29.27°C (84.69°F),28.0°C (82.4°F),30.0°C (86.0°F),28.73°C (83.71°F),28.0°C (82.4°F),26.0°C (78.8°F),24.8°C (76.64°F),24.0°C (75.2°F),31.8mm | 1.25in,5.67mm | 0.22in,0.0mm | 0in,170.0mm | 6.69in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,39.0kmh | 24.23mph,23.7kmh | 14.73mph,9.0kmh | 5.59mph,55.0kmh | 34.18mph,34.33kmh | 21.33mph,12.0kmh | 7.46mph,31.8mb,5.67mb,0.0mb
andaman-and-nicobar-islands,2015,july,30.0°C (86.0°F),29.0°C (84.2°F),28.0°C (82.4°F),29.0°C (84.2°F),28.87°C (83.97°F),28.0°C (82.4°F),29.0°C (84.2°F),28.19°C (82.74°F),27.0°C (80.6°F),26.0°C (78.8°F),25.0°C (77.0°F),24.0°C (75.2°F),23.1mm | 0.91in,5.15mm | 0.2in,0.0mm | 0in,159.6mm | 6.28in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,37.0kmh | 22.99mph,29.23kmh | 18.16mph,19.0kmh | 11.81mph,56.0kmh | 34.8mph,42.97kmh | 26.7mph,28.0kmh | 17.4mph,23.1mb,5.15mb,0.0mb
andaman-and-nicobar-islands,2015,august,29.0°C (84.2°F),28.94°C (84.09°F),28.0°C (82.4°F),29.0°C (84.2°F),28.71°C (83.68°F),28.0°C (82.4°F),29.0°C (84.2°F),28.1°C (82.58°F),28.0°C (82.4°F),25.0°C (77.0°F),24.74°C (76.53°F),24.0°C (75.2°F),19.0mm | 0.75in,5.5mm | 0.22in,0.0mm | 0in,170.6mm | 6.72in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,39.0kmh | 24.23mph,26.23kmh | 16.3mph,13.0kmh | 8.08mph,62.0kmh | 38.53mph,38.87kmh | 24.15mph,19.0kmh | 11.81mph,19.0mb,5.5mb,0.0mb
andaman-and-nicobar-islands,2015,september,29.0°C (84.2°F),28.63°C (83.53°F),28.0°C (82.4°F),29.0°C (84.2°F),28.3°C (82.94°F),27.0°C (80.6°F),28.0°C (82.4°F),27.87°C (82.17°F),27.0°C (80.6°F),25.0°C (77.0°F),24.4°C (75.92°F),24.0°C (75.2°F),17.6mm | 0.69in,6.66mm | 0.26in,0.0mm | 0in,199.7mm | 7.86in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,37.0kmh | 22.99mph,23.07kmh | 14.34mph,10.0kmh | 6.21mph,53.0kmh | 32.93mph,33.53kmh | 20.83mph,15.0kmh | 9.32mph,17.6mb,6.66mb,0.0mb
andaman-and-nicobar-islands,2015,october,30.0°C (86.0°F),29.03°C (84.25°F),28.0°C (82.4°F),30.0°C (86.0°F),28.84°C (83.91°F),28.0°C (82.4°F),29.0°C (84.2°F),28.19°C (82.74°F),28.0°C (82.4°F),25.0°C (77.0°F),24.06°C (75.31°F),22.0°C (71.6°F),13.6mm | 0.54in,3.4mm | 0.13in,0.0mm | 0in,105.5mm | 4.15in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,30.0kmh | 18.64mph,16.0kmh | 9.94mph,5.0kmh | 3.11mph,46.0kmh | 28.58mph,23.03kmh | 14.31mph,8.0kmh | 4.97mph,13.6mb,3.4mb,0.0mb
andaman-and-nicobar-islands,2015,november,30.0°C (86.0°F),29.63°C (85.33°F),29.0°C (84.2°F),30.0°C (86.0°F),29.1°C (84.38°F),29.0°C (84.2°F),29.0°C (84.2°F),28.87°C (83.97°F),28.0°C (82.4°F),25.0°C (77.0°F),24.23°C (75.61°F),23.0°C (73.4°F),16.0mm | 0.63in,3.68mm | 0.14in,0.0mm | 0in,110.4mm | 4.35in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,24.0kmh | 14.91mph,17.8kmh | 11.06mph,7.0kmh | 4.35mph,34.0kmh | 21.13mph,25.53kmh | 15.86mph,10.0kmh | 6.21mph,16.0mb,3.68mb,0.0mb
andaman-and-nicobar-islands,2015,december,30.0°C (86.0°F),28.81°C (83.86°F),28.0°C (82.4°F),30.0°C (86.0°F),28.48°C (83.26°F),28.0°C (82.4°F),29.0°C (84.2°F),27.9°C (82.22°F),27.0°C (80.6°F),25.0°C (77.0°F),22.94°C (73.29°F),18.0°C (64.4°F),6.2mm | 0.24in,1.31mm | 0.05in,0.0mm | 0in,40.5mm | 1.59in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,26.0kmh | 16.16mph,20.52kmh | 12.75mph,11.0kmh | 6.84mph,36.0kmh | 22.37mph,28.68kmh | 17.82mph,15.0kmh | 9.32mph,6.2mb,1.31mb,0.0mb
andaman-and-nicobar-islands,2016,january,29.0°C (84.2°F),27.97°C (82.35°F),27.0°C (80.6°F),28.0°C (82.4°F),27.48°C (81.46°F),26.0°C (78.8°F),28.0°C (82.4°F),26.87°C (80.37°F),26.0°C (78.8°F),24.0°C (75.2°F),21.45°C (70.61°F),18.0°C (64.4°F),3.1mm | 0.12in,0.37mm | 0.01in,0.0mm | 0in,11.4mm | 0.45in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,24.0kmh | 14.91mph,19.45kmh | 12.09mph,13.0kmh | 8.08mph,33.0kmh | 20.51mph,26.55kmh | 16.5mph,17.0kmh | 10.56mph,3.1mb,0.37mb,0.0mb
andaman-and-nicobar-islands,2016,february,29.0°C (84.2°F),28.31°C (82.96°F),27.0°C (80.6°F),29.0°C (84.2°F),27.97°C (82.35°F),27.0°C (80.6°F),28.0°C (82.4°F),27.0°C (80.6°F),26.0°C (78.8°F),24.0°C (75.2°F),21.9°C (71.42°F),19.0°C (66.2°F),0.1mm | 0.0in,0.01mm | 0.0in,0.0mm | 0in,0.2mm | 0.01in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,25.0kmh | 15.53mph,17.86kmh | 11.1mph,8.0kmh | 4.97mph,36.0kmh | 22.37mph,24.9kmh | 15.47mph,11.0kmh | 6.84mph,0.1mb,0.01mb,0.0mb
andaman-and-nicobar-islands,2016,march,30.0°C (86.0°F),29.32°C (84.78°F),29.0°C (84.2°F),30.0°C (86.0°F),29.03°C (84.25°F),28.0°C (82.4°F),29.0°C (84.2°F),27.94°C (82.29°F),27.0°C (80.6°F),24.0°C (75.2°F),22.52°C (72.54°F),21.0°C (69.8°F),1.7mm | 0.07in,0.05mm | 0.0in,0.0mm | 0in,1.7mm | 0.07in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,17.0kmh | 10.56mph,9.45kmh | 5.87mph,3.0kmh | 1.86mph,24.0kmh | 14.91mph,13.26kmh | 8.24mph,4.0kmh | 2.49mph,1.7mb,0.05mb,0.0mb
