region,year,month,temp_max_C,temp_avg_daily_max_C,temp_min_daily_max_C,temp_max_daily_avg_C,temp_avg_C,temp_min_daily_avg_C,temp_max_daily_min_C,temp_avg_daily_min_C,temp_min_C,dew_pt_max_C,dew_pt_avg_C,dew_pt_min_C,precipitation_max_mm,precipitation_avg_mm,precipitation_min_mm,precipitation_sum_mm,snow_depth_max_mm,snow_depth_avg_mm,snow_depth_min_mm,snow_depth_sum_mm,wind_max_kmh,wind_avg_kmh,wind_min_kmh,gust_max_kmh,gust_avg_kmh,gust_min_kmh,sea_level_preassure_max_mb,sea_level_preassure_avg_mb,sea_level_preassure_min_mb
lakshadweep,2014,february,28.0,27.07,26.0,27.0,26.79,26.0,27.0,26.68,26.0,23.0,22.14,21.0,2.6,0.29,0.0,8.1,0.0,0.0,0.0,0.0,21.0,13.79,8.0,29.0,18.82,11.0,2.6,0.29,0.0
lakshadweep,2014,march,29.0,27.77,26.0,28.0,27.52,26.0,28.0,27.26,26.0,24.0,22.84,19.0,1.8,0.15,0.0,4.7,0.0,0.0,0.0,0.0,21.0,11.55,6.0,29.0,16.06,9.0,1.8,0.15,0.0
lakshadweep,2014,april,29.0,28.77,28.0,29.0,28.53,28.0,29.0,28.27,28.0,26.0,24.23,23.0,6.5,0.44,0.0,13.3,0.0,0.0,0.0,0.0,20.0,11.27,5.0,28.0,15.57,7.0,6.5,0.44,0.0
lakshadweep,2014,may,30.0,29.32,29.0,30.0,29.1,28.0,29.0,28.77,28.0,26.0,24.45,22.0,9.0,0.67,0.0,20.8,0.0,0.0,0.0,0.0,18.0,12.68,7.0,26.0,17.65,10.0,9.0,0.67,0.0
lakshadweep,2014,june,30.0,29.2,28.0,30.0,28.97,28.0,29.0,28.8,28.0,25.0,24.67,24.0,22.3,5.48,0.2,164.4,0.0,0.0,0.0,0.0,43.0,25.7,8.0,60.0,36.87,11.0,22.3,5.48,0.2
lakshadweep,2014,july,29.0,28.48,28.0,29.0,28.32,28.0,28.0,28.0,28.0,25.0,24.39,24.0,17.5,3.97,0.0,123.1,0.0,0.0,0.0,0.0,40.0,32.03,24.0,60.0,46.35,36.0,17.5,3.97,0.0
lakshadweep,2014,august,28.0,27.77,27.0,28.0,27.52,27.0,28.0,27.29,26.0,24.0,23.74,23.0,35.4,8.87,0.0,275.0,0.0,0.0,0.0,0.0,36.0,25.77,16.0,52.0,38.42,22.0,35.4,8.87,0.0
lakshadweep,2014,september,28.0,27.9,27.0,28.0,27.77,27.0,28.0,27.2,27.0,25.0,23.8,23.0,23.3,3.38,0.0,101.5,0.0,0.0,0.0,0.0,31.0,21.97,8.0,49.0,31.73,12.0,23.3,3.38,0.0
lakshadweep,2014,october,29.0,28.13,28.0,29.0,27.97,27.0,28.0,27.52,26.0,24.0,23.26,23.0,8.8,2.8,0.0,86.9,0.0,0.0,0.0,0.0,24.0,12.1,5.0,35.0,17.23,8.0,8.8,2.8,0.0
lakshadweep,2014,november,29.0,28.3,28.0,29.0,28.23,28.0,28.0,27.77,27.0,24.0,22.33,21.0,10.2,1.19,0.0,35.8,0.0,0.0,0.0,0.0,15.0,8.63,2.0,21.0,12.2,3.0,10.2,1.19,0.0
lakshadweep,2014,december,29.0,27.97,27.0,29.0,27.84,27.0,28.0,27.42,27.0,23.0,22.0,19.0,10.8,1.07,0.0,33.2,0.0,0.0,0.0,0.0,19.0,9.32,4.0,26.0,13.06,5.0,10.8,1.07,0.0
lakshadweep,2015,january,28.0,27.23,26.0,28.0,26.97,26.0,27.0,26.58,25.0,23.0,20.55,17.0,0.9,0.07,0.0,2.1,0.0,0.0,0.0,0.0,19.0,10.84,4.0,26.0,14.77,5.0,0.9,0.07,0.0
lakshadweep,2015,february,28.0,27.96,27.0,28.0,27.82,27.0,28.0,27.29,27.0,23.0,21.18,20.0,1.3,0.09,0.0,2.4,0.0,0.0,0.0,0.0,21.0,11.29,7.0,28.0,15.21,10.0,1.3,0.09,0.0
lakshadweep,2015,march,30.0,28.42,27.0,29.0,28.35,27.0,29.0,28.0,27.0,24.0,22.74,21.0,5.9,0.61,0.0,18.9,0.0,0.0,0.0,0.0,20.0,10.87,6.0,26.0,14.87,8.0,5.9,0.61,0.0
lakshadweep,2015,april,30.0,29.47,29.0,30.0,29.37,29.0,30.0,28.93,28.0,25.0,23.13,22.0,6.2,0.52,0.0,15.6,0.0,0.0,0.0,0.0,21.0,10.0,4.0,29.0,13.6,5.0,6.2,0.52,0.0
lakshadweep,2015,may,30.0,29.81,29.0,30.0,29.68,29.0,30.0,29.29,28.0,26.0,24.68,23.0,13.7,2.25,0.0,69.7,0.0,0.0,0.0,0.0,26.0,14.29,8.0,38.0,20.0,11.0,13.7,2.25,0.0
lakshadweep,2015,june,30.0,29.13,28.0,30.0,29.03,28.0,30.0,28.53,27.0,25.0,24.57,23.0,25.2,4.36,0.0,130.7,0.0,0.0,0.0,0.0,41.0,25.73,5.0,57.0,36.63,7.0,25.2,4.36,0.0
lakshadweep,2015,july,29.0,28.61,28.0,29.0,28.45,28.0,29.0,28.19,27.0,25.0,24.06,23.0,25.1,3.47,0.0,107.5,0.0,0.0,0.0,0.0,38.0,25.42,12.0,54.0,36.19,16.0,25.1,3.47,0.0
lakshadweep,2015,august,29.0,28.39,28.0,29.0,28.19,28.0,29.0,28.0,27.0,25.0,23.87,23.0,20.3,2.65,0.0,82.1,0.0,0.0,0.0,0.0,34.0,21.23,8.0,48.0,29.35,12.0,20.3,2.65,0.0
lakshadweep,2015,september,29.0,28.6,28.0,29.0,28.47,27.0,29.0,27.9,27.0,24.0,23.43,22.0,45.6,4.78,0.0,143.4,0.0,0.0,0.0,0.0,29.0,15.3,8.0,47.0,21.8,10.0,45.6,4.78,0.0
lakshadweep,2015,october,30.0,29.0,28.0,30.0,28.81,28.0,29.0,28.45,27.0,25.0,23.32,22.0,23.8,3.3,0.0,102.3,0.0,0.0,0.0,0.0,37.0,11.81,3.0,58.0,16.87,5.0,23.8,3.3,0.0
lakshadweep,2015,november,29.0,28.87,28.0,29.0,28.7,27.0,29.0,28.13,27.0,24.0,22.83,21.0,12.2,2.83,0.0,85.0,0.0,0.0,0.0,0.0,17.0,9.1,4.0,24.0,13.03,6.0,12.2,2.83,0.0
lakshadweep,2015,december,30.0,29.0,28.0,30.0,28.87,27.0,29.0,28.52,27.0,24.0,22.45,20.0,10.6,2.32,0.0,71.9,0.0,0.0,0.0,0.0,18.0,10.74,4.0,24.0,14.87,6.0,10.6,2.32,0.0
lakshadweep,2016,january,29.0,28.13,27.0,29.0,28.03,27.0,29.0,27.61,27.0,23.0,20.94,18.0,11.3,0.68,0.0,21.1,0.0,0.0,0.0,0.0,17.0,10.48,7.0,23.0,14.32,9.0,11.3,0.68,0.0
lakshadweep,2016,february,29.0,28.24,27.0,29.0,28.0,27.0,28.0,27.69,27.0,24.0,22.07,20.0,1.3,0.09,0.0,2.7,0.0,0.0,0.0,0.0,21.0,12.17,6.0,28.0,16.62,9.0,1.3,0.09,0.0
lakshadweep,2016,march,30.0,29.03,28.0,29.0,28.87,28.0,29.0,28.58,28.0,24.0,22.77,21.0,2.2,0.12,0.0,3.6,0.0,0.0,0.0,0.0,18.0,9.13,5.0,24.0,12.42,7.0,2.2,0.12,0.0
lakshadweep,2016,april,30.0,29.57,29.0,30.0,29.5,29.0,30.0,29.17,29.0,25.0,23.67,23.0,1.1,0.09,0.0,2.8,0.0,0.0,0.0,0.0,20.0,11.67,5.0,26.0,15.93,7.0,1.1,0.09,0.0
lakshadweep,2016,may,31.0,30.0,29.0,31.0,29.9,29.0,30.0,29.65,29.0,27.0,24.81,23.0,53.4,4.48,0.0,138.8,0.0,0.0,0.0,0.0,26.0,16.65,8.0,36.0,23.45,11.0,53.4,4.48,0.0
lakshadweep,2016,june,30.0,29.0,28.0,30.0,28.9,28.0,29.0,28.6,27.0,25.0,24.43,24.0,29.1,5.97,0.0,179.2,0.0,0.0,0.0,0.0,38.0,28.17,13.0,55.0,40.03,19.0,29.1,5.97,0.0
lakshadweep,2016,july,29.0,28.29,27.0,29.0,28.19,27.0,29.0,27.97,27.0,25.0,24.19,24.0,16.8,4.13,0.0,128.0,0.0,0.0,0.0,0.0,39.0,31.03,23.0,56.0,44.58,33.0,16.8,4.13,0.0
lakshadweep,2016,august,28.0,27.94,27.0,28.0,27.94,27.0,28.0,27.58,27.0,25.0,24.16,24.0,2.9,0.91,0.0,28.3,0.0,0.0,0.0,0.0,35.0,29.52,24.0,49.0,41.23,34.0,2.9,0.91,0.0
lakshadweep,2016,september,28.0,27.93,27.0,28.0,27.73,27.0,28.0,27.3,27.0,24.0,23.6,22.0,8.8,1.31,0.0,39.4,0.0,0.0,0.0,0.0,32.0,26.03,18.0,45.0,36.13,24.0,8.8,1.31,0.0
lakshadweep,2016,october,29.0,28.1,27.0,29.0,28.03,27.0,29.0,27.48,27.0,24.0,22.71,21.0,11.6,1.42,0.0,44.1,0.0,0.0,0.0,0.0,24.0,15.77,6.0,35.0,21.81,8.0,11.6,1.42,0.0
lakshadweep,2016,november,29.0,28.6,28.0,29.0,28.53,28.0,29.0,28.07,27.0,24.0,21.53,20.0,6.8,0.59,0.0,17.6,0.0,0.0,0.0,0.0,16.0,8.1,3.0,22.0,11.1,4.0,6.8,0.59,0.0
lakshadweep,2016,december,29.0,28.23,27.0,29.0,28.1,27.0,28.0,27.65,27.0,24.0,21.68,20.0,10.4,1.29,0.0,40.0,0.0,0.0,0.0,0.0,26.0,13.55,5.0,38.0,18.61,7.0,10.4,1.29,0.0
lakshadweep,2017,january,29.0,27.84,27.0,29.0,27.65,27.0,28.0,27.32,26.0,24.0,21.06,18.0,3.7,0.31,0.0,9.5,0.0,0.0,0.0,0.0,19.0,12.06,5.0,26.0,16.65,8.0,3.7,0.31,0.0
lakshadweep,2017,february,28.0,27.46,27.0,28.0,27.39,27.0,28.0,26.89,26.0,23.0,22.14,20.0,0.1,0.01,0.0,0.3,0.0,0.0,0.0,0.0,20.0,12.21,6.0,28.0,16.57,8.0,0.1,0.01,0.0
lakshadweep,2017,march,29.0,28.48,27.0,29.0,28.26,27.0,28.0,27.84,27.0,24.0,22.35,20.0,11.1,0.57,0.0,17.7,0.0,0.0,0.0,0.0,22.0,12.87,7.0,29.0,17.65,9.0,11.1,0.57,0.0
lakshadweep,2017,april,30.0,29.2,29.0,29.0,29.0,29.0,29.0,28.93,28.0,24.0,23.33,22.0,0.1,0.01,0.0,0.4,0.0,0.0,0.0,0.0,18.0,13.6,10.0,24.0,18.43,13.0,0.1,0.01,0.0
lakshadweep,2017,may,30.0,29.94,29.0,30.0,29.9,29.0,30.0,29.52,29.0,26.0,24.48,22.0,13.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,29.0,14.65,7.0,42.0,20.1,9.0,13.0,1.0,0.0
lakshadweep,2017,june,30.0,29.1,29.0,30.0,28.97,28.0,29.0,28.67,28.0,25.0,24.63,24.0,24.6,5.86,0.0,175.8,0.0,0.0,0.0,0.0,38.0,28.6,19.0,54.0,41.13,27.0,24.6,5.86,0.0
lakshadweep,2017,july,29.0,28.61,28.0,29.0,28.45,28.0,28.0,27.97,27.0,25.0,24.45,24.0,17.6,2.72,0.0,84.2,0.0,0.0,0.0,0.0,37.0,27.42,23.0,52.0,38.65,31.0,17.6,2.72,0.0
lakshadweep,2017,august,29.0,28.19,28.0,29.0,28.1,28.0,28.0,27.87,27.0,25.0,24.16,24.0,24.2,4.26,0.0,132.1,0.0,0.0,0.0,0.0,35.0,26.84,16.0,51.0,38.06,23.0,24.2,4.26,0.0
lakshadweep,2017,september,29.0,28.17,28.0,29.0,28.07,28.0,28.0,27.93,27.0,25.0,23.93,23.0,27.9,3.66,0.0,109.9,0.0,0.0,0.0,0.0,33.0,19.13,7.0,45.0,27.07,10.0,27.9,3.66,0.0
lakshadweep,2017,october,29.0,28.16,28.0,29.0,28.06,27.0,29.0,27.81,27.0,25.0,23.39,20.0,49.4,4.72,0.0,146.2,0.0,0.0,0.0,0.0,29.0,15.42,3.0,45.0,22.39,5.0,49.4,4.72,0.0
lakshadweep,2017,november,29.0,28.73,27.0,29.0,28.6,27.0,29.0,28.0,27.0,24.0,22.13,18.0,9.1,1.09,0.0,32.6,0.0,0.0,0.0,0.0,34.0,11.77,5.0,48.0,16.4,7.0,9.1,1.09,0.0
lakshadweep,2017,december,29.0,27.71,26.0,28.0,27.52,26.0,28.0,27.03,26.0,24.0,21.77,17.0,14.7,1.63,0.0,50.6,0.0,0.0,0.0,0.0,49.0,16.61,7.0,72.0,23.03,9.0,14.7,1.63,0.0
lakshadweep,2018,january,28.0,27.65,27.0,28.0,27.42,27.0,28.0,27.03,26.0,23.0,20.97,18.0,2.1,0.32,0.0,9.9,0.0,0.0,0.0,0.0,28.0,12.74,7.0,37.0,17.16,10.0,2.1,0.32,0.0
lakshadweep,2018,february,29.0,28.07,27.0,29.0,27.86,27.0,28.0,27.43,27.0,23.0,21.71,20.0,4.2,0.29,0.0,8.0,0.0,0.0,0.0,0.0,26.0,11.79,7.0,35.0,16.21,10.0,4.2,0.29,0.0
lakshadweep,2018,march,30.0,28.84,28.0,29.0,28.52,28.0,29.0,28.03,27.0,25.0,23.0,22.0,15.2,0.85,0.0,26.4,0.0,0.0,0.0,0.0,23.0,13.13,5.0,35.0,18.1,7.0,15.2,0.85,0.0
lakshadweep,2018,april,30.0,29.7,29.0,30.0,29.47,28.0,30.0,28.87,28.0,25.0,23.7,22.0,2.7,0.21,0.0,6.4,0.0,0.0,0.0,0.0,19.0,11.1,6.0,26.0,15.27,9.0,2.7,0.21,0.0
lakshadweep,2018,may,30.0,29.71,28.0,30.0,29.58,28.0,30.0,28.84,27.0,26.0,24.32,23.0,147.8,11.17,0.0,346.4,0.0,0.0,0.0,0.0,48.0,16.26,5.0,72.0,23.39,6.0,147.8,11.17,0.0
lakshadweep,2018,june,29.0,28.93,28.0,29.0,28.77,28.0,29.0,28.4,28.0,25.0,24.8,24.0,15.6,4.69,0.0,140.6,0.0,0.0,0.0,0.0,46.0,31.6,10.0,65.0,45.0,14.0,15.6,4.69,0.0
lakshadweep,2018,july,29.0,28.13,28.0,29.0,28.06,28.0,28.0,27.94,27.0,25.0,24.26,24.0,6.6,2.42,0.0,75.0,0.0,0.0,0.0,0.0,42.0,33.65,21.0,59.0,47.19,28.0,6.6,2.42,0.0
lakshadweep,2018,august,28.0,28.0,28.0,28.0,27.77,27.0,28.0,27.48,27.0,25.0,24.13,24.0,7.1,1.92,0.0,59.5,0.0,0.0,0.0,0.0,49.0,29.45,18.0,71.0,41.9,25.0,7.1,1.92,0.0
lakshadweep,2018,september,29.0,28.13,27.0,29.0,28.03,27.0,28.0,27.53,27.0,24.0,23.07,22.0,11.0,1.02,0.0,30.7,0.0,0.0,0.0,0.0,22.0,15.53,8.0,30.0,21.47,12.0,11.0,1.02,0.0
lakshadweep,2018,october,30.0,29.03,28.0,29.0,28.58,28.0,29.0,28.13,27.0,25.0,23.1,20.0,20.1,2.21,0.0,68.5,0.0,0.0,0.0,0.0,21.0,11.0,5.0,32.0,15.42,6.0,20.1,2.21,0.0
lakshadweep,2018,november,30.0,29.13,29.0,29.0,28.93,28.0,29.0,28.53,28.0,25.0,23.07,21.0,9.2,1.47,0.0,44.1,0.0,0.0,0.0,0.0,29.0,13.03,4.0,42.0,18.17,6.0,9.2,1.47,0.0
lakshadweep,2018,december,29.0,28.61,28.0,29.0,28.45,28.0,29.0,28.03,27.0,24.0,21.71,18.0,6.5,0.62,0.0,19.3,0.0,0.0,0.0,0.0,20.0,12.0,4.0,27.0,16.39,6.0,6.5,0.62,0.0
lakshadweep,2019,january,29.0,27.77,27.0,28.0,27.48,26.0,28.0,26.9,23.0,22.0,19.58,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.32,4.0,28.0,15.29,5.0,0.0,0.0,0.0
lakshadweep,2019,february,29.0,27.96,27.0,28.0,27.71,27.0,28.0,27.04,23.0,24.0,22.21,19.0,2.4,0.19,0.0,5.4,0.0,0.0,0.0,0.0,29.0,15.39,8.0,38.0,20.82,11.0,2.4,0.19,0.0
lakshadweep,2019,march,29.0,28.45,27.0,29.0,28.0,27.0,29.0,27.42,24.0,24.0,22.39,21.0,0.5,0.03,0.0,1.0,0.0,0.0,0.0,0.0,21.0,13.77,7.0,28.0,18.71,9.0,0.5,0.03,0.0
lakshadweep,2019,april,30.0,29.73,29.0,30.0,29.27,28.0,30.0,28.9,27.0,26.0,23.93,23.0,7.7,0.28,0.0,8.4,0.0,0.0,0.0,0.0,22.0,13.77,6.0,30.0,19.03,8.0,7.7,0.28,0.0
lakshadweep,2019,may,30.0,29.87,29.0,30.0,29.58,29.0,30.0,28.52,24.0,26.0,24.16,21.0,0.9,0.19,0.0,5.8,0.0,0.0,0.0,0.0,23.0,16.52,11.0,30.0,22.61,15.0,0.9,0.19,0.0
lakshadweep,2019,june,30.0,29.3,28.0,30.0,28.93,28.0,30.0,25.63,23.0,26.0,24.47,24.0,55.7,11.84,0.0,355.1,0.0,0.0,0.0,0.0,51.0,26.97,8.0,84.0,40.43,13.0,55.7,11.84,0.0
lakshadweep,2019,july,29.0,28.39,27.0,29.0,28.06,26.0,29.0,24.97,20.0,25.0,24.23,23.0,55.3,13.75,0.0,426.3,0.0,0.0,0.0,0.0,45.0,29.1,17.0,71.0,43.48,25.0,55.3,13.75,0.0
lakshadweep,2019,august,29.0,27.97,27.0,28.0,27.71,26.0,28.0,24.61,22.0,25.0,24.0,23.0,44.9,17.89,0.1,554.6,0.0,0.0,0.0,0.0,42.0,29.61,19.0,67.0,46.35,26.0,44.9,17.89,0.1
lakshadweep,2019,september,28.0,27.97,27.0,28.0,27.83,26.0,28.0,26.07,21.0,25.0,23.73,22.0,21.8,6.73,0.0,201.9,0.0,0.0,0.0,0.0,32.0,21.17,8.0,46.0,30.73,11.0,21.8,6.73,0.0
lakshadweep,2019,october,29.0,28.26,27.0,29.0,27.9,25.0,29.0,24.77,19.0,24.0,23.23,22.0,105.7,14.87,0.0,460.9,0.0,0.0,0.0,0.0,48.0,16.81,5.0,76.0,25.94,6.0,105.7,14.87,0.0
lakshadweep,2019,november,29.0,28.4,27.0,29.0,28.0,27.0,29.0,26.67,22.0,24.0,22.73,22.0,5.0,0.66,0.0,19.8,0.0,0.0,0.0,0.0,19.0,10.3,5.0,26.0,14.3,7.0,5.0,0.66,0.0
lakshadweep,2019,december,29.0,28.32,27.0,29.0,28.1,27.0,29.0,25.19,21.0,24.0,22.58,21.0,62.6,6.29,0.0,194.9,0.0,0.0,0.0,0.0,26.0,12.81,5.0,44.0,18.45,6.0,62.6,6.29,0.0
lakshadweep,2020,january,28.0,27.55,27.0,28.0,27.32,26.0,28.0,25.06,21.0,24.0,21.65,19.0,5.8,0.44,0.0,13.7,0.0,0.0,0.0,0.0,24.0,15.13,6.0,32.0,20.29,8.0,5.8,0.44,0.0
lakshadweep,2020,february,29.0,27.59,26.0,28.0,27.38,26.0,28.0,25.86,20.0,23.0,21.14,18.0,7.5,0.37,0.0,10.8,0.0,0.0,0.0,0.0,21.0,12.41,8.0,28.0,16.93,10.0,7.5,0.37,0.0
lakshadweep,2020,march,29.0,28.58,28.0,29.0,28.1,27.0,29.0,26.84,21.0,23.0,22.1,20.0,7.3,0.34,0.0,10.4,0.0,0.0,0.0,0.0,22.0,13.13,7.0,29.0,17.94,10.0,7.3,0.34,0.0
lakshadweep,2020,april,30.0,29.4,29.0,30.0,29.23,28.0,30.0,28.63,25.0,25.0,23.1,22.0,0.5,0.02,0.0,0.6,0.0,0.0,0.0,0.0,18.0,12.6,7.0,24.0,17.17,10.0,0.5,0.02,0.0
lakshadweep,2020,may,30.0,29.81,29.0,30.0,29.68,29.0,30.0,27.06,23.0,26.0,24.74,24.0,28.9,3.18,0.0,98.7,0.0,0.0,0.0,0.0,30.0,18.48,9.0,41.0,25.97,13.0,28.9,3.18,0.0
lakshadweep,2020,june,30.0,29.13,27.0,30.0,28.77,26.0,29.0,25.83,22.0,25.0,24.47,23.0,55.1,17.7,0.4,531.1,0.0,0.0,0.0,0.0,36.0,25.73,16.0,56.0,39.13,22.0,55.1,17.7,0.4
lakshadweep,2020,july,29.0,28.19,27.0,29.0,27.9,26.0,29.0,24.9,21.0,25.0,23.94,23.0,49.5,18.77,0.3,582.0,0.0,0.0,0.0,0.0,35.0,24.9,13.0,61.0,38.97,18.0,49.5,18.77,0.3
lakshadweep,2020,august,29.0,28.03,28.0,28.0,27.87,27.0,28.0,25.29,21.0,24.0,23.87,23.0,46.5,9.25,0.0,286.8,0.0,0.0,0.0,0.0,49.0,26.26,14.0,82.0,39.87,21.0,46.5,9.25,0.0
lakshadweep,2020,september,28.0,27.93,27.0,28.0,27.5,27.0,27.0,23.27,21.0,24.0,23.9,23.0,40.6,10.31,0.3,309.2,0.0,0.0,0.0,0.0,40.0,25.97,9.0,59.0,38.1,13.0,40.6,10.31,0.3
lakshadweep,2020,october,29.0,27.84,27.0,28.0,27.48,27.0,28.0,25.03,21.0,24.0,22.94,21.0,16.8,2.21,0.0,68.5,0.0,0.0,0.0,0.0,33.0,18.77,6.0,50.0,26.26,8.0,16.8,2.21,0.0
lakshadweep,2020,november,29.0,28.57,28.0,29.0,28.3,28.0,28.0,26.53,22.0,24.0,22.6,19.0,28.3,3.63,0.0,108.9,0.0,0.0,0.0,0.0,24.0,11.47,5.0,41.0,16.5,6.0,28.3,3.63,0.0
lakshadweep,2020,december,29.0,28.32,27.0,29.0,27.97,27.0,28.0,25.71,21.0,24.0,22.32,19.0,21.0,4.89,0.0,151.7,0.0,0.0,0.0,0.0,23.0,13.06,6.0,32.0,18.55,8.0,21.0,4.89,0.0
madhya-pradesh,2010,january,29.0,26.74,24.0,23.0,20.16,17.0,14.0,9.35,7.0,12.0,4.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.61,4.0,16.0,11.61,6.0,0.0,0.0,0.0
madhya-pradesh,2010,february,35.0,28.71,23.0,27.0,22.71,19.0,18.0,14.29,11.0,14.0,6.57,1.0,2.9,0.17,0.0,4.9,0.0,0.0,0.0,0.0,10.0,6.93,5.0,15.0,11.61,8.0,2.9,0.17,0.0
madhya-pradesh,2010,march,41.0,37.9,35.0,35.0,32.45,29.0,25.0,20.35,16.0,9.0,2.48,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.74,5.0,19.0,12.68,8.0,0.0,0.0,0.0
madhya-pradesh,2010,april,46.0,42.03,36.0,40.0,36.97,33.0,30.0,25.5,21.0,7.0,0.5,-7.0,0.2,0.01,0.0,0.2,0.0,0.0,0.0,0.0,14.0,9.1,4.0,21.0,14.27,7.0,0.2,0.01,0.0
madhya-pradesh,2010,may,46.0,43.77,41.0,42.0,39.45,35.0,34.0,29.58,27.0,16.0,7.03,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.45,7.0,25.0,15.35,11.0,0.0,0.0,0.0
madhya-pradesh,2010,june,45.0,40.07,28.0,41.0,36.67,27.0,33.0,29.0,25.0,23.0,15.6,5.0,25.1,1.11,0.0,33.2,0.0,0.0,0.0,0.0,14.0,9.43,4.0,20.0,12.97,5.0,25.1,1.11,0.0
madhya-pradesh,2010,july,41.0,31.23,24.0,36.0,28.84,24.0,29.0,24.9,23.0,26.0,24.16,20.0,39.1,7.74,0.1,240.0,0.0,0.0,0.0,0.0,13.0,7.19,4.0,21.0,10.9,6.0,39.1,7.74,0.1
madhya-pradesh,2010,august,35.0,31.71,27.0,31.0,28.71,26.0,25.0,23.81,22.0,25.0,24.1,23.0,18.2,3.74,0.0,115.8,0.0,0.0,0.0,0.0,10.0,5.97,3.0,15.0,8.81,6.0,18.2,3.74,0.0
madhya-pradesh,2010,september,33.0,30.57,23.0,29.0,27.33,22.0,24.0,21.63,16.0,25.0,21.7,15.0,39.2,3.56,0.0,106.7,0.0,0.0,0.0,0.0,11.0,6.1,3.0,16.0,9.67,4.0,39.2,3.56,0.0
madhya-pradesh,2010,october,35.0,32.68,28.0,30.0,27.74,24.0,22.0,19.29,15.0,22.0,16.55,11.0,7.1,0.5,0.0,15.6,0.0,0.0,0.0,0.0,8.0,5.32,3.0,12.0,9.06,5.0,7.1,0.5,0.0
madhya-pradesh,2010,november,34.0,31.3,29.0,29.0,26.07,23.0,21.0,17.53,13.0,20.0,14.97,6.0,1.1,0.13,0.0,4.0,0.0,0.0,0.0,0.0,8.0,5.33,3.0,13.0,9.4,5.0,1.1,0.13,0.0
madhya-pradesh,2010,december,29.0,26.58,23.0,24.0,20.13,17.0,17.0,10.48,6.0,16.0,6.65,2.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,9.0,6.23,2.0,15.0,10.61,4.0,0.1,0.0,0.0
madhya-pradesh,2011,january,31.0,26.65,22.0,24.0,19.35,15.0,13.0,8.23,4.0,8.0,2.87,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.19,3.0,15.0,10.84,5.0,0.0,0.0,0.0
madhya-pradesh,2011,february,34.0,31.25,28.0,28.0,24.86,22.0,17.0,13.82,10.0,11.0,4.82,-1.0,0.2,0.01,0.0,0.3,0.0,0.0,0.0,0.0,10.0,6.93,4.0,17.0,11.86,7.0,0.2,0.01,0.0
madhya-pradesh,2011,march,39.0,36.35,33.0,34.0,30.81,27.0,22.0,18.06,13.0,7.0,0.77,-5.0,0.3,0.02,0.0,0.5,0.0,0.0,0.0,0.0,12.0,7.03,4.0,19.0,11.42,7.0,0.3,0.02,0.0
madhya-pradesh,2011,april,45.0,40.53,36.0,38.0,35.43,31.0,27.0,23.27,19.0,10.0,4.53,-7.0,0.6,0.04,0.0,1.1,0.0,0.0,0.0,0.0,10.0,6.53,4.0,15.0,10.23,6.0,0.6,0.04,0.0
madhya-pradesh,2011,may,47.0,42.61,41.0,42.0,39.1,37.0,33.0,29.97,25.0,15.0,7.84,2.0,0.4,0.03,0.0,0.9,0.0,0.0,0.0,0.0,16.0,10.68,4.0,21.0,15.32,5.0,0.4,0.03,0.0
madhya-pradesh,2011,june,43.0,35.6,26.0,40.0,33.17,25.0,32.0,27.77,23.0,23.0,19.57,13.0,62.1,8.12,0.0,243.6,0.0,0.0,0.0,0.0,20.0,13.2,5.0,32.0,17.97,6.0,62.1,8.12,0.0
madhya-pradesh,2011,july,36.0,31.19,24.0,32.0,29.06,24.0,27.0,24.9,22.0,25.0,23.0,21.0,31.5,6.86,0.1,212.7,0.0,0.0,0.0,0.0,19.0,9.35,4.0,28.0,13.58,5.0,31.5,6.86,0.1
madhya-pradesh,2011,august,35.0,30.0,24.0,31.0,27.55,24.0,25.0,23.84,23.0,25.0,23.77,23.0,99.5,11.12,0.0,344.6,0.0,0.0,0.0,0.0,14.0,8.84,4.0,23.0,13.45,6.0,99.5,11.12,0.0
madhya-pradesh,2011,september,33.0,30.13,24.0,29.0,27.13,23.0,24.0,22.33,20.0,25.0,21.93,17.0,89.2,7.19,0.0,215.7,0.0,0.0,0.0,0.0,14.0,9.4,4.0,22.0,15.13,6.0,89.2,7.19,0.0
madhya-pradesh,2011,october,36.0,32.97,31.0,30.0,27.77,25.0,21.0,18.29,14.0,18.0,12.58,6.0,0.1,0.01,0.0,0.3,0.0,0.0,0.0,0.0,9.0,5.81,3.0,15.0,9.97,5.0,0.1,0.01,0.0
madhya-pradesh,2011,november,33.0,30.53,28.0,27.0,24.63,22.0,17.0,14.8,13.0,12.0,8.53,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.67,3.0,16.0,10.03,5.0,0.0,0.0,0.0
